"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5278470";"";"None";"1483.87";"None";"None";"39";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1(N)CCC(c2ccccc2)CC1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O";"IC50";"'='";"1830.0";"nM";"5.74";"";"";"UO_0000065";"3.87";"None";"None";"None";"0";"CHEMBL5236434";"Inhibition of human PCSK9 preincubated for 30 mins followed by LDLR addition and measured after 2 hrs by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233285";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 2.5 hr";"INHIBITOR";"";"1.83"
"CHEMBL4642595";"";"None";"926.92";"2";"6.56";"Example 25";"C[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@]2(Cc3ccc(Cl)cc3)CCCN(C2)C(=O)[C@H](Cc2ccccc2)CC(=O)N1Cc1ccc(Cl)c(F)c1Oc1ccc(-c2cnc(CN(C)C)n2C)cc1";"IC50";"'='";"0.438";"nM";"9.36";"";"";"UO_0000065";"10.10";"0.20";"2.80";"6.27";"0";"CHEMBL4622704";"Inhibition of human PCSK9 by Alexa Fluor 647 staining based TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619822";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";"";"0.000438"
"CHEMBL5290775";"";"None";"1253.56";"None";"None";"36";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5236433";"Inhibition of human PCSK9 preincubated for 30 mins followed by EGF(A) addition and measured after 2 hrs by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233285";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 2.5 hr";"";"";"50.0"
"CHEMBL4109097";"";"None";"571.63";"1";"4.71";"BDBM200326";"CCOC(=O)OC(C)OC(=O)c1c(-c2ccc(C(=O)N(c3nccc4ccccc34)[C@@H]3CCCNC3)cc2)cnn1C";"IC50";"'='";"2100.0";"nM";"5.68";"";"356437";"UO_0000065";"9.93";"0.18";"0.97";"4.55";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"2100.0"
"CHEMBL4112247";"";"None";"556.02";"1";"4.21";"BDBM200331";"CCOC(=O)O[C@H](C)OC(=O)c1c(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)cnn1C";"IC50";"'='";"5000.0";"nM";"5.30";"";"356441";"UO_0000065";"9.53";"0.19";"1.09";"4.24";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"5000.0"
"CHEMBL4109909";"";"None";"557.66";"2";"3.70";"BDBM200362";"CCC(=O)OC(CC)n1nnc(-c2c(-c3ccc(C(=O)N(c4ncccc4C)[C@@H]4CCCNC4)cc3)cnn2C)n1";"IC50";"'='";"33400.0";"nM";"4.48";"";"356466";"UO_0000065";"8.03";"0.15";"0.78";"3.37";"0";"CHEMBL3887821";"Cell Free Assay: In order to eliminate the permeability barrier inherent to the WT7 and SCHH cell-based assays a cell-free system was also established to access compound activity. A sequence containing the full length human PCSK9 (NCBI reference identifier, NM-174936.3, where coding sequence start annotated at position 363) along with 84 additional 3â¿² nucleotides, comprising a V5 tag and polylinkinker followed by an in frame modified firefly luciferase reporter (corresponding to nucleotide positions 283-1929 of pGL3, Gen Bank reference identifier JN542721.1) was cloned into the pT7CFE1 expression vector (ThermoScientific). The construct was then in-vitro transcribed using the MEGAscript T7 Kit (Life Technologies) and RNA subsequently purified incorporating the MEGAclear Kit (Life Technologies) according to manufacturer's protocols. HeLa cell lysates were prepared following the protocols described by Mikami (reference is Cell-Free Protein Synthesis Systems with Extracts from Cultured Human Cells, S. Mikami, T. Kobayashi and H. Imataka; from Methods in Molecular Biology, vol. 607, pages 43-52, Y. Endo et al. (eds.), Humana Press, 2010) with the following modifications.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886461";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308376";"";"";"";"33400.0"
"CHEMBL5981419";"";"None";"442.95";"0";"3.66";"BDBM425980";"CO[C@@H]1C(c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)=NOC1(C)C";"IC50";"'<'";"10000.0";"nM";"";"";"858658";"UO_0000065";"";"";"";"";"0";"CHEMBL5734738";"In Vitro Screening Experiment: 1. Reagent Preparation:1) Preparation of 1× AlphaLISA test buffer solution:2.5 ml of 10× AlphaLISA test buffer solution was added to 22.5 ml of Milli-Q water to produce the 1× AlphaLISA test buffer solution.2) Preparation of mixture (25 μg/mL/2.5 nM) of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9:50 μL of 5 mg/mL Alpha LISA Anti-PCSK9 Acceptor beads and 50 μL of 500 nM Biotinylated Antibody Anti-PCSK9 were added to 9,900 μL of 1× AlphaLISA test buffer solution.3) Preparation of 2× Streptavidin (SA) Donor beads (80 μg/mL):200 μL of 5 mg/mL SA-Donor beads was added to 12,300 μL of 1× AlphaLISA test buffer solution.2. Operation Steps:1) DMSO was added to the test compound to produce the 50 μM stock solution, which was then serially diluted into 10 concentrations by 3-fold, and placed in the 384-pore plate;2) PCSK9-Huh7 cells were added in the 384-pore plate, and the cell plate was cultured in the incubator for 20 h;3) 20 μL/pore mixture of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9 was added, and incubated at 23° C. for 60 min.4) 25 μL/pore 2× Streptavidin (SA) Donor beads were added; and incubated for 30 min at 23° C. (kept in dark place).5) EnVision-Alpha Reader reading:Test condition: Total Measurement Time: 550 ms, Laser 680 nm Excitation Time: 180 ms, Mirror: D640as, Emission Filtered: M570w, Center Wavelength 570 nm, Bandwidth 100 nm, Transmittance 75%.3. Data Analysis:Date was analyzed with Prismsoftware (nonlinear regression (Sigmoidal dose-response-variable slope)Inhibition ratio %=100*(Sample reading−LC reading)/(HC reading−LC reading).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727468";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"10000.0"
"CHEMBL4227325";"";"None";"1902.30";"None";"None";"Page no 1159, R30C1";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCSC)C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O";"IC50";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"2.67";"None";"None";"None";"0";"CHEMBL4221946";"Inhibition of recombinant human C-terminal His8-tagged PCSK9 expressed in Chinese hamster ovary cells by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219125";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"8.3"
"CHEMBL4531399";"";"None";"490.63";"1";"6.94";"12";"Cc1ccc(S(=O)(=O)n2c(Cc3cn(C)c4ccccc34)c(-c3ccccc3)c3ccccc32)cc1";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"11.49";"0.21";"-1.30";"12.81";"0";"CHEMBL4434276";"Inhibition of human PCSK9 in HepG2 cells incubated for 48 hrs by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433247";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";"";"";"2.3"
"CHEMBL6032158";"";"None";"426.90";"0";"3.22";"BDBM425976";"CC1(C)ON=C(c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2)C1=O";"IC50";"'<'";"10000.0";"nM";"";"";"858654";"UO_0000065";"";"";"";"";"0";"CHEMBL5734738";"In Vitro Screening Experiment: 1. Reagent Preparation:1) Preparation of 1× AlphaLISA test buffer solution:2.5 ml of 10× AlphaLISA test buffer solution was added to 22.5 ml of Milli-Q water to produce the 1× AlphaLISA test buffer solution.2) Preparation of mixture (25 μg/mL/2.5 nM) of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9:50 μL of 5 mg/mL Alpha LISA Anti-PCSK9 Acceptor beads and 50 μL of 500 nM Biotinylated Antibody Anti-PCSK9 were added to 9,900 μL of 1× AlphaLISA test buffer solution.3) Preparation of 2× Streptavidin (SA) Donor beads (80 μg/mL):200 μL of 5 mg/mL SA-Donor beads was added to 12,300 μL of 1× AlphaLISA test buffer solution.2. Operation Steps:1) DMSO was added to the test compound to produce the 50 μM stock solution, which was then serially diluted into 10 concentrations by 3-fold, and placed in the 384-pore plate;2) PCSK9-Huh7 cells were added in the 384-pore plate, and the cell plate was cultured in the incubator for 20 h;3) 20 μL/pore mixture of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9 was added, and incubated at 23° C. for 60 min.4) 25 μL/pore 2× Streptavidin (SA) Donor beads were added; and incubated for 30 min at 23° C. (kept in dark place).5) EnVision-Alpha Reader reading:Test condition: Total Measurement Time: 550 ms, Laser 680 nm Excitation Time: 180 ms, Mirror: D640as, Emission Filtered: M570w, Center Wavelength 570 nm, Bandwidth 100 nm, Transmittance 75%.3. Data Analysis:Date was analyzed with Prismsoftware (nonlinear regression (Sigmoidal dose-response-variable slope)Inhibition ratio %=100*(Sample reading−LC reading)/(HC reading−LC reading).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727468";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"10000.0"
"CHEMBL5977322";"";"None";"422.49";"0";"2.57";"BDBM425983";"COc1cccnc1N(C(=O)c1ccc(C2=NOC(C)(C)C2=O)cc1)[C@@H]1CCCNC1";"IC50";"'<'";"10000.0";"nM";"";"";"858661";"UO_0000065";"";"";"";"";"0";"CHEMBL5734738";"In Vitro Screening Experiment: 1. Reagent Preparation:1) Preparation of 1× AlphaLISA test buffer solution:2.5 ml of 10× AlphaLISA test buffer solution was added to 22.5 ml of Milli-Q water to produce the 1× AlphaLISA test buffer solution.2) Preparation of mixture (25 μg/mL/2.5 nM) of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9:50 μL of 5 mg/mL Alpha LISA Anti-PCSK9 Acceptor beads and 50 μL of 500 nM Biotinylated Antibody Anti-PCSK9 were added to 9,900 μL of 1× AlphaLISA test buffer solution.3) Preparation of 2× Streptavidin (SA) Donor beads (80 μg/mL):200 μL of 5 mg/mL SA-Donor beads was added to 12,300 μL of 1× AlphaLISA test buffer solution.2. Operation Steps:1) DMSO was added to the test compound to produce the 50 μM stock solution, which was then serially diluted into 10 concentrations by 3-fold, and placed in the 384-pore plate;2) PCSK9-Huh7 cells were added in the 384-pore plate, and the cell plate was cultured in the incubator for 20 h;3) 20 μL/pore mixture of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9 was added, and incubated at 23° C. for 60 min.4) 25 μL/pore 2× Streptavidin (SA) Donor beads were added; and incubated for 30 min at 23° C. (kept in dark place).5) EnVision-Alpha Reader reading:Test condition: Total Measurement Time: 550 ms, Laser 680 nm Excitation Time: 180 ms, Mirror: D640as, Emission Filtered: M570w, Center Wavelength 570 nm, Bandwidth 100 nm, Transmittance 75%.3. Data Analysis:Date was analyzed with Prismsoftware (nonlinear regression (Sigmoidal dose-response-variable slope)Inhibition ratio %=100*(Sample reading−LC reading)/(HC reading−LC reading).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727468";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"10000.0"
"CHEMBL5940348";"";"None";"468.56";"0";"4.23";"BDBM426005";"CC1(C)ON=C(c2ccc(C(=O)N(c3ncccc3-c3ccccc3)[C@@H]3CCCNC3)cc2)C1=O";"IC50";"'<'";"10000.0";"nM";"";"";"858683";"UO_0000065";"";"";"";"";"0";"CHEMBL5734738";"In Vitro Screening Experiment: 1. Reagent Preparation:1) Preparation of 1× AlphaLISA test buffer solution:2.5 ml of 10× AlphaLISA test buffer solution was added to 22.5 ml of Milli-Q water to produce the 1× AlphaLISA test buffer solution.2) Preparation of mixture (25 μg/mL/2.5 nM) of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9:50 μL of 5 mg/mL Alpha LISA Anti-PCSK9 Acceptor beads and 50 μL of 500 nM Biotinylated Antibody Anti-PCSK9 were added to 9,900 μL of 1× AlphaLISA test buffer solution.3) Preparation of 2× Streptavidin (SA) Donor beads (80 μg/mL):200 μL of 5 mg/mL SA-Donor beads was added to 12,300 μL of 1× AlphaLISA test buffer solution.2. Operation Steps:1) DMSO was added to the test compound to produce the 50 μM stock solution, which was then serially diluted into 10 concentrations by 3-fold, and placed in the 384-pore plate;2) PCSK9-Huh7 cells were added in the 384-pore plate, and the cell plate was cultured in the incubator for 20 h;3) 20 μL/pore mixture of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9 was added, and incubated at 23° C. for 60 min.4) 25 μL/pore 2× Streptavidin (SA) Donor beads were added; and incubated for 30 min at 23° C. (kept in dark place).5) EnVision-Alpha Reader reading:Test condition: Total Measurement Time: 550 ms, Laser 680 nm Excitation Time: 180 ms, Mirror: D640as, Emission Filtered: M570w, Center Wavelength 570 nm, Bandwidth 100 nm, Transmittance 75%.3. Data Analysis:Date was analyzed with Prismsoftware (nonlinear regression (Sigmoidal dose-response-variable slope)Inhibition ratio %=100*(Sample reading−LC reading)/(HC reading−LC reading).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727468";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"10000.0"
"CHEMBL5774255";"";"None";"436.51";"0";"2.71";"BDBM426008";"COCc1cccnc1N(C(=O)c1ccc(C2=NOC(C)(C)C2=O)cc1)[C@@H]1CCCNC1";"IC50";"'<'";"10000.0";"nM";"";"";"858686";"UO_0000065";"";"";"";"";"0";"CHEMBL5734738";"In Vitro Screening Experiment: 1. Reagent Preparation:1) Preparation of 1× AlphaLISA test buffer solution:2.5 ml of 10× AlphaLISA test buffer solution was added to 22.5 ml of Milli-Q water to produce the 1× AlphaLISA test buffer solution.2) Preparation of mixture (25 μg/mL/2.5 nM) of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9:50 μL of 5 mg/mL Alpha LISA Anti-PCSK9 Acceptor beads and 50 μL of 500 nM Biotinylated Antibody Anti-PCSK9 were added to 9,900 μL of 1× AlphaLISA test buffer solution.3) Preparation of 2× Streptavidin (SA) Donor beads (80 μg/mL):200 μL of 5 mg/mL SA-Donor beads was added to 12,300 μL of 1× AlphaLISA test buffer solution.2. Operation Steps:1) DMSO was added to the test compound to produce the 50 μM stock solution, which was then serially diluted into 10 concentrations by 3-fold, and placed in the 384-pore plate;2) PCSK9-Huh7 cells were added in the 384-pore plate, and the cell plate was cultured in the incubator for 20 h;3) 20 μL/pore mixture of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9 was added, and incubated at 23° C. for 60 min.4) 25 μL/pore 2× Streptavidin (SA) Donor beads were added; and incubated for 30 min at 23° C. (kept in dark place).5) EnVision-Alpha Reader reading:Test condition: Total Measurement Time: 550 ms, Laser 680 nm Excitation Time: 180 ms, Mirror: D640as, Emission Filtered: M570w, Center Wavelength 570 nm, Bandwidth 100 nm, Transmittance 75%.3. Data Analysis:Date was analyzed with Prismsoftware (nonlinear regression (Sigmoidal dose-response-variable slope)Inhibition ratio %=100*(Sample reading−LC reading)/(HC reading−LC reading).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727468";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"10000.0"
"CHEMBL5590091";"";"None";"497.65";"0";"3.97";"3f";"CC1CCCN(Cc2ccc3nc(NC(=O)c4ccc(S(=O)(=O)NCCC#N)cc4)sc3c2)C1";"IC50";"'='";"25870.0";"nM";"4.59";"";"";"UO_0000065";"9.22";"0.18";"0.62";"3.98";"0";"CHEMBL5584419";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells by luciferase reporter based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5584202";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"";"INHIBITOR";"";"25.87"
"CHEMBL5597272";"";"None";"442.57";"0";"4.08";"5242331";"CCCCc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)NCCC#N)cc3)sc2c1";"IC50";"'='";"4740.0";"nM";"5.32";"";"";"UO_0000065";"12.03";"0.24";"1.24";"4.76";"0";"CHEMBL5584419";"Inhibition of PCSK9 transcriptional activity in human HepG2 cells by luciferase reporter based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5584202";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"";"INHIBITOR";"";"4.74"
"CHEMBL5758245";"";"None";"424.48";"0";"3.01";"BDBM425982";"Cc1cc(F)cnc1N(C(=O)c1ccc(C2=NOC(C)(C)C2=O)cc1)[C@@H]1CCCNC1";"IC50";"'<'";"10000.0";"nM";"";"";"858660";"UO_0000065";"";"";"";"";"0";"CHEMBL5734738";"In Vitro Screening Experiment: 1. Reagent Preparation:1) Preparation of 1× AlphaLISA test buffer solution:2.5 ml of 10× AlphaLISA test buffer solution was added to 22.5 ml of Milli-Q water to produce the 1× AlphaLISA test buffer solution.2) Preparation of mixture (25 μg/mL/2.5 nM) of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9:50 μL of 5 mg/mL Alpha LISA Anti-PCSK9 Acceptor beads and 50 μL of 500 nM Biotinylated Antibody Anti-PCSK9 were added to 9,900 μL of 1× AlphaLISA test buffer solution.3) Preparation of 2× Streptavidin (SA) Donor beads (80 μg/mL):200 μL of 5 mg/mL SA-Donor beads was added to 12,300 μL of 1× AlphaLISA test buffer solution.2. Operation Steps:1) DMSO was added to the test compound to produce the 50 μM stock solution, which was then serially diluted into 10 concentrations by 3-fold, and placed in the 384-pore plate;2) PCSK9-Huh7 cells were added in the 384-pore plate, and the cell plate was cultured in the incubator for 20 h;3) 20 μL/pore mixture of 2.5× AlphaLISA Acceptor beads and Biotinylated Antibody Anti-PCSK9 was added, and incubated at 23° C. for 60 min.4) 25 μL/pore 2× Streptavidin (SA) Donor beads were added; and incubated for 30 min at 23° C. (kept in dark place).5) EnVision-Alpha Reader reading:Test condition: Total Measurement Time: 550 ms, Laser 680 nm Excitation Time: 180 ms, Mirror: D640as, Emission Filtered: M570w, Center Wavelength 570 nm, Bandwidth 100 nm, Transmittance 75%.3. Data Analysis:Date was analyzed with Prismsoftware (nonlinear regression (Sigmoidal dose-response-variable slope)Inhibition ratio %=100*(Sample reading−LC reading)/(HC reading−LC reading).";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2929";"Proprotein convertase subtilisin/kexin type 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727468";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"10000.0"
